-200.00,-137.72
-200.00,-13.77
-200.00,-109.63
-200.00,-214.54
-200.00,-90.47
-200.00,-9.05
-200.00,-120.06
-200.00,-212.42
-200.00,-78.55
-200.00,-7.86
-200.00,-131.65
-200.00,-220.88
-200.00,-65.29
-200.00,-8.40
-200.00,-145.20
-200.00,-215.11
-200.00,-92.43
-200.00,-13.02
-200.00,-169.42
-200.00,-228.80
-200.00,-43.83
-200.00,-16.98
-200.00,-186.74
-200.00,-200.01
-200.00,-32.24
-200.00,-28.42
-200.00,-198.57
-200.00,-234.06
-200.00,-29.71
-200.00,-46.89
-200.00,-208.09
-200.00,-167.33
-200.00,-17.34
-200.00,-69.31
-200.00,-203.74
-200.00,-216.83
-200.00,-22.11
-200.00,-116.87
-200.00,-221.93
-200.00,-102.36
-200.00,-10.13
-200.00,-139.25
-200.00,-257.29
-200.00,-69.18
-200.00,-8.43
-200.00,-183.25
-200.00,-225.76
-200.00,-56.42
-200.00,-8.59
-200.00,-158.54
-200.00,-213.21
-200.00,-46.41
-200.00,-12.20
-200.00,-171.50
-200.00,-295.32
-200.00,-52.75
-200.00,-23.53
-200.00,-196.82
-200.00,-199.03
-200.00,-27.46
-200.00,-37.49
-200.00,-197.43
-200.00,-227.46
-200.00,-28.76
-200.00,-57.49
-200.00,-214.98
-200.00,-156.03
-200.00,-15.50
-200.00,-80.93
-200.00,-206.27
-200.00,-204.66
-200.00,-20.65
-200.00,-110.68
-200.00,-218.97
-200.00,-91.27
-200.00,-9.02
-200.00,-121.03
-200.00,-215.50
-200.00,-113.96
-200.00,-12.91
-200.00,-156.88
-200.00,-216.39
-200.00,-45.65
-200.00,-13.93
-200.00,-176.71
-200.00,-263.08
-200.00,-42.15
-200.00,-21.39
-200.00,-187.25
-200.00,-199.16
-200.00,-27.12
-200.00,-39.07
-200.00,-238.88
-200.00,-183.73
-200.00,-20.35
-200.00,-55.39
-200.00,-200.66
-200.00,-157.77
-200.00,-16.68
-200.00,-82.02
-200.00,-211.67
-200.00,-127.26
-200.00,-12.80
200.00,145.71
200.00,14.57
200.00,498.44
200.00,49.84
200.00,454.55
200.00,45.46
200.00,324.05
200.00,32.40
200.00,319.25
200.00,31.92
200.00,3.19
200.00,223.27
200.00,22.33
200.00,201.60
200.00,20.16
200.00,258.80
200.00,25.88
200.00,169.56
200.00,16.96
200.00,1.70
200.00,167.14
200.00,174.50
200.00,168.22
200.00,16.82
200.00,173.58
200.00,17.36
200.00,142.32
200.00,14.23
200.00,1.42
200.00,141.08
200.00,155.41
200.00,154.68
200.00,15.47
200.00,146.37
200.00,14.64
200.00,134.30
200.00,13.43
200.00,1.34
200.00,0.13
200.00,131.05
200.00,161.35
200.00,16.14
200.00,154.36
200.00,15.44
200.00,168.04
200.00,16.80
200.00,186.11
200.00,18.61
200.00,139.85
200.00,140.63
200.00,14.06
200.00,141.99
200.00,142.18
200.00,153.47
200.00,15.35
200.00,152.12
200.00,15.21
200.00,190.16
200.00,19.02
200.00,1.90
200.00,129.61
200.00,141.59
200.00,145.20
200.00,14.52
200.00,156.43
200.00,15.64
200.00,133.32
200.00,13.33
200.00,1.33
200.00,0.13
200.00,118.63
200.00,142.65
200.00,14.27
200.00,143.01
200.00,14.30
200.00,125.38
200.00,12.54
200.00,1.25
200.00,0.13
200.00,156.07
200.00,142.44
200.00,14.24
200.00,144.99
200.00,14.50
200.00,127.27
200.00,12.73
200.00,1.27
200.00,0.13
200.00,119.10
200.00,153.50
200.00,15.35
200.00,147.62
200.00,14.76
