-255.00,-1227.30
-255.00,-1302.38
-255.00,-1309.89
-255.00,-887.53
-255.00,-570.86
-255.00,-394.59
-255.00,-343.19
-255.00,-267.78
-255.00,-192.92
-255.00,-219.99
-255.00,-150.16
-255.00,-158.73
-255.00,-128.73
-255.00,-339.29
-255.00,-223.11
-255.00,-204.11
-255.00,-105.37
-255.00,-132.04
-255.00,-132.62
-255.00,-217.09
-255.00,-152.93
-255.00,-166.49
-255.00,-130.95
-255.00,-129.55
-255.00,-314.53
-255.00,-252.85
-255.00,-208.78
-255.00,-131.29
-255.00,-118.68
-255.00,-110.40
-255.00,-235.68
-255.00,-159.29
-255.00,-187.00
-255.00,-124.25
-255.00,-149.84
-255.00,-189.66
-255.00,-293.47
-255.00,-204.74
-255.00,-164.55
-255.00,-98.61
-255.00,-96.69
-255.00,-128.29
-255.00,-113.16
-255.00,-112.66
-255.00,-253.19
-255.00,-171.30
-255.00,-189.75
-255.00,-128.23
-255.00,-152.32
-255.00,-164.63
-255.00,-303.82
-255.00,-205.52
-255.00,-173.01
-255.00,-97.58
-255.00,-102.46
-255.00,-127.61
-255.00,-117.23
-255.00,-225.02
-255.00,-150.84
-255.00,-176.18
-255.00,-125.69
-255.00,-140.91
-255.00,-267.35
-255.00,-267.83
-255.00,-207.93
-255.00,-145.71
-255.00,-109.68
-255.00,-114.00
-255.00,-246.37
-255.00,-175.30
-255.00,-186.44
-255.00,-133.30
-255.00,-152.54
-255.00,-148.27
-255.00,-316.15
-255.00,-208.09
-255.00,-179.75
-255.00,-99.41
-255.00,-108.04
-255.00,-121.58
-255.00,-111.05
-255.00,-243.38
-255.00,-156.17
-255.00,-180.75
-255.00,-120.67
-255.00,-143.18
-255.00,-249.22
-255.00,-275.01
-255.00,-207.93
-255.00,-150.65
-255.00,-105.50
-255.00,-116.57
-255.00,-240.51
-255.00,-176.04
-255.00,-185.54
-255.00,-131.05
-255.00,-153.76
-255.00,-148.11
-255.00,-314.94
-255.00,-208.51
-255.00,-180.69
-255.00,-98.96
-255.00,-113.29
-255.00,-121.92
-255.00,-109.28
-255.00,-249.32
-255.00,-162.34
-255.00,-190.01
-255.00,-126.28
-255.00,-149.14
-255.00,-208.31
-255.00,-290.54
-255.00,-206.71
-255.00,-164.56
