255.00,60.11
255.00,77.94
255.00,52.97
255.00,54.55
255.00,66.11
255.00,64.86
255.00,58.07
255.00,59.20
255.00,57.58
255.00,71.10
255.00,60.03
255.00,55.07
255.00,64.12
255.00,110.74
255.00,52.83
255.00,52.19
255.00,62.03
255.00,73.52
255.00,67.76
255.00,58.18
255.00,62.34
255.00,68.33
255.00,76.42
255.00,60.13
255.00,65.52
255.00,71.28
255.00,101.45
255.00,50.46
255.00,61.13
255.00,68.21
255.00,75.51
255.00,66.41
255.00,57.33
255.00,68.55
255.00,75.80
255.00,56.47
255.00,58.67
255.00,73.84
255.00,75.89
255.00,60.51
255.00,66.10
255.00,64.03
255.00,67.24
255.00,68.03
255.00,55.76
255.00,50.76
255.00,60.16
255.00,54.00
255.00,44.82
255.00,59.74
255.00,91.58
255.00,48.87
255.00,54.67
255.00,71.17
255.00,64.00
255.00,78.15
255.00,59.47
255.00,54.37
255.00,80.24
255.00,83.62
255.00,52.21
255.00,81.29
255.00,76.10
255.00,66.65
255.00,87.77
255.00,62.35
255.00,61.67
255.00,66.29
255.00,51.99
255.00,52.47
255.00,64.75
255.00,75.78
255.00,53.84
255.00,57.87
255.00,68.90
255.00,66.65
255.00,58.97
255.00,59.54
255.00,61.86
255.00,73.97
255.00,60.43
255.00,57.45
255.00,66.33
255.00,111.93
255.00,51.80
255.00,53.06
255.00,64.35
255.00,75.55
255.00,61.92
255.00,55.80
255.00,64.91
255.00,71.47
255.00,56.83
255.00,58.35
255.00,68.66
255.00,72.85
255.00,93.61
255.00,67.61
255.00,61.66
255.00,60.99
255.00,57.22
255.00,53.96
255.00,48.42
255.00,60.28
255.00,89.55
255.00,48.55
255.00,56.62
255.00,79.82
255.00,67.31
255.00,58.86
255.00,62.33
255.00,59.26
255.00,80.99
255.00,55.55
255.00,51.27
255.00,83.97
255.00,80.76
255.00,54.08
255.00,84.25
255.00,67.10
255.00,65.75
255.00,101.26
255.00,64.67
255.00,61.19
255.00,64.37
255.00,59.36
255.00,53.02
255.00,58.40
-255.00,-617.50
-255.00,-1241.40
-255.00,-1303.79
-255.00,-1310.03
-255.00,-807.44
-255.00,-555.04
-255.00,-466.70
-255.00,-337.44
-255.00,-329.48
-255.00,-272.60
-255.00,-183.86
-255.00,-204.94
-255.00,-142.71
-255.00,-157.98
-255.00,-147.09
-255.00,-317.54
-255.00,-207.51
-255.00,-176.16
-255.00,-96.35
-255.00,-104.57
-255.00,-126.92
-255.00,-113.92
-255.00,-238.91
-255.00,-152.12
-255.00,-178.54
-255.00,-127.65
-255.00,-136.14
-255.00,-292.61
-255.00,-254.98
-255.00,-208.02
-255.00,-130.06
-255.00,-118.38
-255.00,-109.83
-255.00,-254.05
-255.00,-163.29
-255.00,-193.09
-255.00,-126.48
-255.00,-148.01
-255.00,-223.42
-255.00,-278.84
-255.00,-204.46
-255.00,-152.21
-255.00,-101.69
-255.00,-117.81
-255.00,-232.28
-255.00,-181.81
-255.00,-179.46
-255.00,-137.90
-255.00,-154.26
-255.00,-128.65
-255.00,-332.98
-255.00,-220.75
-255.00,-198.11
-255.00,-105.20
-255.00,-134.43
-255.00,-144.48
-255.00,-220.55
-255.00,-155.07
-255.00,-169.66
-255.00,-130.73
-255.00,-130.86
-255.00,-312.14
-255.00,-260.17
-255.00,-211.31
-255.00,-133.27
-255.00,-118.45
-255.00,-110.56
-255.00,-254.24
-255.00,-166.08
-255.00,-190.13
-255.00,-126.29
-255.00,-151.30
-255.00,-204.85
-255.00,-287.79
-255.00,-203.63
-255.00,-155.80
-255.00,-100.18
-255.00,-118.92
-255.00,-238.04
-255.00,-182.74
-255.00,-185.03
-255.00,-136.40
-255.00,-152.78
-255.00,-139.30
-255.00,-320.47
-255.00,-211.04
-255.00,-183.10
-255.00,-98.41
-255.00,-108.91
-255.00,-122.38
-255.00,-112.03
-255.00,-243.40
-255.00,-155.74
-255.00,-180.17
-255.00,-122.96
-255.00,-138.30
-255.00,-273.28
-255.00,-267.09
-255.00,-208.04
-255.00,-140.32
-255.00,-115.44
-255.00,-112.96
-255.00,-253.58
-255.00,-174.58
-255.00,-192.96
-255.00,-134.03
-255.00,-154.59
-255.00,-152.87
-255.00,-310.38
-255.00,-209.06
-255.00,-183.16
-255.00,-98.60
-255.00,-111.74
-255.00,-123.57
-255.00,-112.51
-255.00,-250.29
-255.00,-161.72
-255.00,-190.23
-255.00,-125.84
-255.00,-147.94
-255.00,-213.15
-255.00,-286.28
-255.00,-205.64
-255.00,-155.28
-255.00,-100.20
-255.00,-116.22
-255.00,-240.83
-255.00,-183.38
-255.00,-183.40
-255.00,-137.50
-255.00,-152.06
-255.00,-131.67
-255.00,-323.31
-255.00,-214.31
-255.00,-190.88
-255.00,-100.81
-255.00,-132.30
-255.00,-158.92
-255.00,-214.07
-255.00,-155.33
-255.00,-163.74
-255.00,-133.81
-255.00,-127.14
-255.00,-311.51
-255.00,-255.25
-255.00,-212.08
-255.00,-137.85
-255.00,-116.82
-255.00,-114.17
-255.00,-255.32
-255.00,-178.24
-255.00,-189.80
-255.00,-131.01
-255.00,-153.50
-255.00,-144.77
-255.00,-312.81
-255.00,-208.94
-255.00,-186.57
-255.00,-101.46
-255.00,-127.87
-255.00,-163.52
-255.00,-210.64
-255.00,-156.32
-255.00,-163.59
-255.00,-135.23
-255.00,-124.66
-255.00,-327.83
-255.00,-249.86
-255.00,-210.93
-255.00,-126.93
-255.00,-121.05
-255.00,-106.32
-255.00,-249.74
-255.00,-162.75
-255.00,-188.71
-255.00,-123.99
-255.00,-145.67
-255.00,-231.29
-255.00,-276.93
-255.00,-204.27
-255.00,-145.96
-255.00,-104.31
-255.00,-113.82
-255.00,-244.91
-255.00,-178.46
-255.00,-186.51
-255.00,-135.00
-255.00,-152.53
-255.00,-140.79
-255.00,-318.28
-255.00,-210.75
-255.00,-186.67
-255.00,-100.46
-255.00,-128.49
-255.00,-163.94
-255.00,-211.05
-255.00,-158.34
-255.00,-159.65
-255.00,-135.13
-255.00,-124.46
-255.00,-321.15
-255.00,-246.49
-255.00,-207.96
-255.00,-124.91
-255.00,-120.85
-255.00,-107.85
-255.00,-250.80
-255.00,-163.57
-255.00,-189.16
-255.00,-124.11
-255.00,-148.38
-255.00,-200.78
-255.00,-287.27
-255.00,-204.30
-255.00,-160.65
-255.00,-98.76
-255.00,-97.18
-255.00,-132.55
-255.00,-110.53
-255.00,-113.83
-255.00,-248.70
-255.00,-177.87
-255.00,-190.05
-255.00,-136.08
-255.00,-150.12
-255.00,-136.51
-255.00,-323.25
-255.00,-214.92
-255.00,-191.12
-255.00,-102.88
-255.00,-125.02
-255.00,-152.00
-255.00,-216.62
-255.00,-153.42
-255.00,-166.07
-255.00,-131.70
-255.00,-126.03
-255.00,-305.54
-255.00,-256.35
-255.00,-206.53
-255.00,-133.59
-255.00,-113.15
-255.00,-112.73
-255.00,-261.83
-255.00,-177.46
-255.00,-189.65
