-129.51,-362.98
-125.10,-392.23
-120.63,-152.88
-116.11,-164.04
-111.55,-498.26
-106.94,-330.99
-102.29,-83.75
-97.59,-186.58
-92.86,-583.93
-88.10,-287.06
-83.29,-93.04
-78.46,-181.28
-73.59,-332.77
-68.69,-204.10
-63.77,-126.50
-58.81,-204.60
-53.84,-478.92
-48.85,-216.37
-43.83,-110.45
-38.80,-343.76
-33.75,-326.41
-28.69,-216.49
-23.62,-150.06
-18.53,-224.71
-13.44,-264.46
-8.35,-214.26
-3.25,-343.70
1.85,561.61
6.95,1235.77
12.05,123.58
17.14,1143.48
22.22,454.01
27.30,341.43
32.36,270.66
37.42,210.67
42.45,106.31
47.47,137.89
52.47,80.39
57.45,132.78
62.41,65.84
67.34,91.72
72.25,70.19
77.12,87.95
81.97,91.88
86.78,62.29
91.56,58.07
96.30,71.97
101.00,68.40
105.67,77.40
110.29,41.15
114.86,124.10
119.39,32.21
123.87,81.27
128.31,66.73
132.69,9.12
137.02,103.69
141.29,61.31
145.51,13.26
149.67,101.77
153.77,98.02
157.80,34.10
161.78,4.85
165.69,87.79
169.53,132.55
173.31,85.18
177.01,83.76
180.65,47.80
184.21,18.75
187.70,13.93
191.11,36.60
194.45,81.71
197.71,117.61
200.89,13.31
203.99,51.01
207.01,76.56
209.95,19.64
212.80,29.79
215.57,235.72
218.25,61.91
220.84,6.19
223.35,0.62
225.77,54.17
228.09,5.42
230.33,25.38
232.47,2.54
234.52,0.25
236.47,20.11
238.33,2.01
240.10,13.27
241.77,1.33
243.34,0.13
244.82,7.93
246.20,0.79
247.48,11.78
248.66,1.18
249.74,0.12
250.72,2.10
251.60,0.21
252.38,0.38
253.06,0.04
253.63,0.00
254.11,180.65
254.49,18.06
254.76,1.81
254.93,0.18
255.00,2.18
254.97,183.82
254.83,18.38
254.59,1.84
254.25,0.18
253.81,0.92
253.27,0.09
252.63,0.91
251.89,0.09
251.04,0.01
250.09,7.74
249.05,0.77
247.90,12.61
246.66,1.26
245.32,0.13
243.88,35.83
242.34,3.58
240.70,49.25
238.97,4.92
237.14,0.49
235.22,165.94
233.20,127.47
231.09,12.75
228.89,1.27
226.60,183.30
224.21,18.33
221.74,217.47
219.18,21.75
216.53,272.35
213.79,27.24
210.97,315.31
208.06,31.53
205.07,3.15
202.00,371.76
198.85,423.46
195.61,42.35
192.30,4.23
188.92,376.55
185.45,441.68
181.92,351.79
178.31,35.18
174.63,326.62
170.87,32.66
167.05,277.51
163.17,27.75
159.22,297.08
155.20,29.71
151.12,244.89
146.99,266.34
142.79,315.10
138.54,31.51
134.23,216.09
129.86,243.73
125.45,24.37
120.98,254.98
116.47,204.17
111.91,116.82
107.31,70.90
102.66,106.74
97.97,206.80
93.24,107.08
88.48,93.80
83.68,201.73
78.84,50.05
73.98,134.71
69.08,44.18
64.16,116.02
59.21,109.63
54.24,175.23
49.24,107.63
44.23,85.46
39.20,73.35
34.15,121.92
29.09,69.79
24.02,112.28
18.94,75.67
13.85,119.71
8.75,106.22
3.65,109.55
-1.44,-34.66
-6.54,-1183.11
-11.64,-1297.96
-16.73,-1309.44
-21.82,-185.20
-26.89,-537.17
-31.96,-361.88
-37.01,-178.39
-42.05,-36.92
-47.07,-263.79
-52.08,-234.28
-57.06,-115.30
-62.02,-20.53
-66.95,-211.83
-71.86,-200.71
-76.74,-92.14
-81.58,-11.63
-86.40,-152.07
-91.18,-197.19
-95.92,-105.83
-100.63,-11.02
-105.30,-148.34
-109.92,-209.77
-114.50,-93.77
-119.03,-12.80
-123.52,-155.25
-127.96,-256.44
-132.34,-80.80
-136.67,-12.22
-140.95,-144.21
-145.17,-363.62
-149.34,-85.14
-153.44,-17.33
-157.48,-139.33
-161.46,-163.40
-165.38,-43.05
-169.23,-21.59
-173.01,-142.09
-176.72,-250.80
-180.36,-37.57
-183.93,-15.82
-187.42,-171.57
-190.85,-146.11
-194.19,-19.18
-197.46,-8.11
-200.64,-114.64
-203.75,-147.00
-206.78,-15.31
-209.72,-3.04
-212.58,-89.40
-215.35,-127.99
-218.04,-13.95
-220.64,-1.47
-223.15,-71.14
-225.58,-73.17
-227.91,-10.02
-230.15,-0.82
-232.30,-43.17
-234.36,-48.31
-236.32,-8.25
-238.19,-1.01
-239.96,-22.49
-241.64,-32.74
-243.22,-10.47
-244.70,-1.12
-246.09,-8.57
-247.38,-14.54
-248.57,-10.71
-249.65,-1.32
-250.64,-0.13
-251.53,-7.03
-252.32,-6.54
-253.01,-1.27
-253.59,-0.49
-254.08,-4.19
-254.46,-3.19
-254.74,-0.57
-254.92,-0.31
-255.00,-4.35
-254.97,-3.93
-254.85,-0.75
-254.62,-0.33
-254.29,-2.19
-253.85,-4.07
-253.32,-4.62
-252.68,-0.89
-251.95,-0.09
-251.11,-11.42
-250.17,-12.55
-249.14,-1.69
-248.00,-0.24
-246.76,-30.80
-245.43,-41.13
-243.99,-7.07
-242.46,-0.96
-240.84,-54.17
-239.11,-93.15
-237.29,-32.89
-235.38,-3.54
-233.37,-88.63
-231.27,-165.89
-229.07,-75.88
-226.78,-14.61
-224.41,-153.27
-221.94,-269.49
-219.39,-133.58
-216.74,-60.95
-214.01,-259.89
-211.20,-363.20
-208.30,-181.76
-205.31,-167.22
-202.25,-418.48
-199.10,-433.35
-195.88,-235.03
-192.57,-320.40
-189.19,-601.45
-185.73,-242.31
-182.20,-90.36
-178.60,-349.85
-174.92,-416.22
-171.18,-107.03
-167.36,-134.36
-163.48,-419.70
-159.53,-308.73
-155.52,-1119.76
-151.45,-390.69
-147.32,-410.30
-143.13,-160.19
-138.88,-94.39
-134.57,-342.62
-130.21,-359.41
-125.80,-91.09
-121.34,-131.87
-116.83,-435.65
-112.28,-410.84
-107.67,-91.12
-103.03,-206.39
-98.34,-368.94
-93.62,-340.81
-88.86,-435.01
-84.06,-261.37
-79.23,-393.77
-74.36,-212.00
-69.47,-300.99
-64.55,-453.28
-59.61,-321.81
-54.63,-199.94
-49.64,-196.11
-44.63,-247.49
-39.60,-283.48
-34.55,-159.28
-29.50,-249.21
-24.42,-231.27
-19.34,-302.31
-14.25,-206.81
-9.16,-236.21
-4.06,-293.51
1.04,594.28
6.14,1239.04
11.23,1303.52
16.33,1218.02
21.41,712.38
26.49,508.93
31.56,204.79
36.61,152.71
41.65,123.09
46.67,163.15
51.68,74.99
56.66,91.67
61.62,73.43
66.56,122.36
71.47,70.92
76.35,43.81
81.20,57.23
86.02,105.08
90.80,68.22
95.55,94.84
100.26,67.62
104.93,65.62
109.55,29.24
114.14,82.12
118.67,20.99
123.16,71.22
127.60,52.23
131.99,10.37
136.33,106.45
140.61,59.17
144.84,7.54
149.01,68.43
153.12,159.84
157.16,46.76
161.15,5.32
165.07,68.57
168.92,87.61
172.71,92.75
176.43,55.64
180.07,25.72
183.65,16.97
187.15,37.34
190.58,69.54
193.93,77.98
197.20,61.73
200.39,6.17
203.51,53.65
206.54,5.36
209.49,-0.00
212.35,-0.00
215.13,45.47
217.83,67.01
220.44,6.70
222.96,38.47
225.39,3.85
227.73,30.91
229.98,3.09
232.13,0.31
234.20,32.36
236.17,3.24
238.04,23.29
239.83,2.33
241.51,0.23
243.10,23.24
244.59,2.32
245.98,9.34
247.28,0.93
248.47,0.09
249.57,22.33
250.57,2.23
251.46,0.22
252.26,0.02
252.96,0.00
253.55,18.90
254.04,1.89
254.43,0.19
254.72,0.02
254.91,2.16
254.99,17.78
254.98,1.78
254.86,0.18
254.64,0.02
254.32,0.72
253.89,14.04
253.37,2.23
252.74,0.22
252.01,0.02
251.18,4.25
250.25,0.43
249.22,1.59
248.09,0.16
